"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
blusa-bordada-csi250620;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;620.77;;0.30;0.00;0.00;0.00;2;7890391078695;;;;;;;;;;;;;
blusa-bordada-csi250620;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;620.77;;0.30;0.00;0.00;0.00;0;7890391078701;;;;;;;;;;;;;
blusa-bordada-csi250620;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;620.77;;0.30;0.00;0.00;0.00;0;7890391078718;;;;;;;;;;;;;
blusa-bordada-csi250620;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;620.77;;0.30;0.00;0.00;0.00;0;7890391078725;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;"BLUSA COM DETALHE OMBRO - CSI250606";"Categorias > Blusas > Blusa manga longa, Sale > Blusas e Camisetas, Simone Gomes > Blusas e Camisetas";Cor;"BEGE (Bleached Sand TC)";Tamanho;PP;;;436.77;;0.30;0.00;0.00;0.00;0;7890391100952;;SIM;NÃO;;"blusa, moderno, ombro, Simone Gomes, versatil";"Blusa com Detalhe no Ombro Sofisticado e Moderno";"Blusa com detalhe no ombro, moderna e elegante. Versátil para looks casuais ou refinados. Garanta já seu visual exclusivo e cheio de estilo!";"SIMONE GOMES";SIM;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;P;;;436.77;;0.30;0.00;0.00;0.00;0;7890391100969;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;M;;;436.77;;0.30;0.00;0.00;0.00;0;7890391100976;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;G;;;436.77;;0.30;0.00;0.00;0.00;0;7890391100983;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;GG;;;436.77;;0.30;0.00;0.00;0.00;0;7890391100990;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;PP;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101003;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;P;;;436.77;;0.30;0.00;0.00;0.00;1;7890391101010;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;M;;;436.77;;0.30;0.00;0.00;0.00;1;7890391101027;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;G;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101034;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;GG;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101041;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101058;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101065;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101072;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101089;;;;;;;;;;;;;
blusa-com-detalhe-ombro-csi250606;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;436.77;;0.30;0.00;0.00;0.00;0;7890391101096;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;"COORDENADO BLUSA E SAIA - CSI250848";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"MARROM (Rooibos Tea TCX)";Tamanho;PP;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110555;;SIM;NÃO;;"algodao, coordenado, feminino, Simone Gomes, sofisticado";"Coordenado Blusa e Saia Feminino Elegante e Versátil";"Conjunto sofisticado de blusa e saia em algodão. Visual leve, moderno e versátil. Combine como quiser e realce sua elegância. Garanta o seu!";"SIMONE GOMES";SIM;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"MARROM (Rooibos Tea TCX)";Tamanho;P;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110562;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"MARROM (Rooibos Tea TCX)";Tamanho;M;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110579;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"MARROM (Rooibos Tea TCX)";Tamanho;G;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110586;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"MARROM (Rooibos Tea TCX)";Tamanho;GG;;;1,140.57;;0.30;0.00;0.00;0.00;2;7890391110593;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110609;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110616;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110623;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110630;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110647;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"VERDE (Grape Leaf TC)";Tamanho;PP;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110654;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"VERDE (Grape Leaf TC)";Tamanho;P;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110661;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"VERDE (Grape Leaf TC)";Tamanho;M;;;1,140.57;;0.30;0.00;0.00;0.00;1;7890391110678;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"VERDE (Grape Leaf TC)";Tamanho;G;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110685;;;;;;;;;;;;;
coordenado-blusa-e-saia-csi250848;;;Cor;"VERDE (Grape Leaf TC)";Tamanho;GG;;;1,140.57;;0.30;0.00;0.00;0.00;0;7890391110692;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;"COORDENADO BLUSA E CALÇA - CSI250689";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"AZUL (Little Boy Blue TC";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;1;7890391106350;;SIM;NÃO;;"conforto, coordenado, Simone Gomes, sofisticado, versatil";"Coordenado Blusa e Calça Simone Gomes Versátil e Elegante";"Coordenado blusa e calça Simone Gomes: moderno, versátil e confortável. Valorize sua silhueta com sofisticação. Garanta já seu look completo!";"SIMONE GOMES";SIM;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"AZUL (Little Boy Blue TC";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106367;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"AZUL (Little Boy Blue TC";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;1;7890391106374;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"AZUL (Little Boy Blue TC";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;1;7890391106381;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"AZUL (Little Boy Blue TC";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106398;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"MARROM (Marsala TC";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106404;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"MARROM (Marsala TC";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106411;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"MARROM (Marsala TC";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106428;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"MARROM (Marsala TC";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106435;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"MARROM (Marsala TC";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106442;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106459;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106466;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106473;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;1;7890391106480;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250689;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;0;7890391106497;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;"JAQUETA COM ZÍPER - CSI250586";"Categorias > Casacos > Jaqueta, Sale > Jaquetas e Casacos, Simone Gomes > Jaquetas e Casacos";Cor;"BEGE (Straw TC)";Tamanho;PP;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083231;;SIM;NÃO;;"casual, jaqueta, Simone Gomes, versatil, ziper";"Jaqueta com Zíper Feminina Moderna e Versátil Simone Gomes";"Jaqueta com zíper Simone Gomes: design moderno, conforto e praticidade. Perfeita para sobreposições, ideal para looks urbanos. Garanta já a sua!";"SIMONE GOMES";SIM;;;;
jaqueta-com-ziper-csi250586;;;Cor;"BEGE (Straw TC)";Tamanho;P;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083248;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"BEGE (Straw TC)";Tamanho;M;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083255;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"BEGE (Straw TC)";Tamanho;G;;;666.77;;0.30;0.00;0.00;0.00;2;7890391083262;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"BEGE (Straw TC)";Tamanho;GG;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083279;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083286;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083293;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083309;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;666.77;;0.30;0.00;0.00;0.00;1;7890391083316;;;;;;;;;;;;;
jaqueta-com-ziper-csi250586;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;666.77;;0.30;0.00;0.00;0.00;0;7890391083323;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;"COORDENADO BLUSA E CALÇA - CSI250844";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"BEGE (Bleached Sand TC)";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109801;;SIM;NÃO;;"blusa, calca, coordenado, Simone Gomes, versatil";"Coordenado Blusa e Calça Simone Gomes Elegante";"Conjunto coordenado blusa e calça Simone Gomes: sofisticação, conforto e versatilidade para looks modernos. Garanta já o seu visual estiloso!";"SIMONE GOMES";SIM;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109818;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;2;7890391109825;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109832;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"BEGE (Bleached Sand TC)";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109849;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109856;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109863;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109870;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109887;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"MARROM (Burnt Brick TC)";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109894;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109900;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109917;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;988.77;;0.30;0.00;0.00;0.00;1;7890391109924;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;988.77;;0.30;0.00;0.00;0.00;0;7890391109931;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250844;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;988.77;;0.30;0.00;0.00;0.00;1;7890391109948;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250874;"COORDENADO COLETE E CALÇA - CSI250874";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"AZUL MARINHO (Total Eclipse TC)";Tamanho;PP;;;873.77;;0.30;0.00;0.00;0.00;1;7890391110500;;SIM;NÃO;;"alfaiataria, calca, colete, coordenado, Simone Gomes";"Coordenado Colete e Calça Elegante Simone Gomes";"Conjunto colete e calça com alfaiataria moderna, versátil e sofisticado. Aposte no estilo prático e refinado. Garanta já o seu look completo!";"SIMONE GOMES";SIM;;;;
coordenado-colete-e-calca-csi250874;;;Cor;"AZUL MARINHO (Total Eclipse TC)";Tamanho;P;;;873.77;;0.30;0.00;0.00;0.00;0;7890391110517;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250874;;;Cor;"AZUL MARINHO (Total Eclipse TC)";Tamanho;M;;;873.77;;0.30;0.00;0.00;0.00;1;7890391110524;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250874;;;Cor;"AZUL MARINHO (Total Eclipse TC)";Tamanho;G;;;873.77;;0.30;0.00;0.00;0.00;0;7890391110531;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250874;;;Cor;"AZUL MARINHO (Total Eclipse TC)";Tamanho;GG;;;873.77;;0.30;0.00;0.00;0.00;1;7890391110548;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;"COORDENADO CAMISA E CALÇA - CSI250869";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"MARROM (Olive Gray TC";Tamanho;PP;;;1,094.57;;0.30;0.00;0.00;0.00;1;7890391110258;;SIM;NÃO;;"calca, camisa, coordenado, Simone Gomes, versatil";"Coordenado Camisa e Calça Elegante Simone Gomes";"Conjunto coordenado de camisa e calça Simone Gomes: elegância, conforto e versatilidade para looks sofisticados. Garanta já o seu visual moderno!";"SIMONE GOMES";SIM;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"MARROM (Olive Gray TC";Tamanho;P;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110265;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"MARROM (Olive Gray TC";Tamanho;M;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110272;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"MARROM (Olive Gray TC";Tamanho;G;;;1,094.57;;0.30;0.00;0.00;0.00;2;7890391110289;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"MARROM (Olive Gray TC";Tamanho;GG;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110296;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"VERDE (Bronze Green TC)";Tamanho;PP;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110302;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"VERDE (Bronze Green TC)";Tamanho;P;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110319;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"VERDE (Bronze Green TC)";Tamanho;M;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110326;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"VERDE (Bronze Green TC)";Tamanho;G;;;1,094.57;;0.30;0.00;0.00;0.00;1;7890391110333;;;;;;;;;;;;;
coordenado-camisa-e-calca-csi250869;;;Cor;"VERDE (Bronze Green TC)";Tamanho;GG;;;1,094.57;;0.30;0.00;0.00;0.00;0;7890391110340;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;"COORDENADO COLETE E CALÇA - CSI250852";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"BEGE(Sandshell TC)";Tamanho;PP;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109054;;SIM;NÃO;;"calca, colete, coordenado, Simone Gomes, versatil";"Coordenado Colete e Calça Elegante e Versátil Simone Gomes";"Coordenado colete e calça Simone Gomes: sofisticação e conforto para um look moderno e versátil. Compre agora e destaque-se com elegância!";"SIMONE GOMES";SIM;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"BEGE(Sandshell TC)";Tamanho;P;;;1,011.77;;0.30;0.00;0.00;0.00;1;7890391109061;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"BEGE(Sandshell TC)";Tamanho;M;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109078;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"BEGE(Sandshell TC)";Tamanho;G;;;1,011.77;;0.30;0.00;0.00;0.00;1;7890391109085;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"BEGE(Sandshell TC)";Tamanho;GG;;;1,011.77;;0.30;0.00;0.00;0.00;1;7890391109092;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109153;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109160;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;1,011.77;;0.30;0.00;0.00;0.00;1;7890391109177;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;1,011.77;;0.30;0.00;0.00;0.00;1;7890391109184;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109191;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"VERDE (Avocado TC)";Tamanho;PP;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109108;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"VERDE (Avocado TC)";Tamanho;P;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109115;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"VERDE (Avocado TC)";Tamanho;M;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109122;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"VERDE (Avocado TC)";Tamanho;G;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109139;;;;;;;;;;;;;
coordenado-colete-e-calca-csi250852;;;Cor;"VERDE (Avocado TC)";Tamanho;GG;;;1,011.77;;0.30;0.00;0.00;0.00;0;7890391109146;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;"SAIA CURTA COM CINTO - CSI250786";"Categorias > Saias > Saia curta, Sale > Saias, Simone Gomes > Saias";Cor;"AZUL MARINHO (Navy Blazer)";Tamanho;PP;;;459.77;;0.30;0.00;0.00;0.00;1;7890391087888;;SIM;NÃO;;"cinto, feminino, saia, Simone Gomes, versatil";"Saia Curta com Cinto Feminina Moderna e Versátil";"Saia curta com cinto, valoriza a silhueta com estilo. Ideal para looks do dia a dia. Garanta já o seu visual moderno e prático!";"SIMONE GOMES";SIM;;;;
saia-curta-com-cinto-csi250786;;;Cor;"AZUL MARINHO (Navy Blazer)";Tamanho;P;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087895;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"AZUL MARINHO (Navy Blazer)";Tamanho;M;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087901;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"AZUL MARINHO (Navy Blazer)";Tamanho;G;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087918;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"AZUL MARINHO (Navy Blazer)";Tamanho;GG;;;459.77;;0.30;0.00;0.00;0.00;1;7890391087925;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;459.77;;0.30;0.00;0.00;0.00;1;7890391087833;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087840;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;459.77;;0.30;0.00;0.00;0.00;2;7890391087857;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"PRETO (Raven TC)";Tamanho;G;;;459.77;;0.30;0.00;0.00;0.00;1;7890391087864;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"PRETO (Raven TC)";Tamanho;GG;;;459.77;;0.30;0.00;0.00;0.00;1;7890391087871;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"VERMELHO (Tomato Puree TC";Tamanho;PP;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087789;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"VERMELHO (Tomato Puree TC";Tamanho;P;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087796;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"VERMELHO (Tomato Puree TC";Tamanho;M;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087802;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"VERMELHO (Tomato Puree TC";Tamanho;G;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087819;;;;;;;;;;;;;
saia-curta-com-cinto-csi250786;;;Cor;"VERMELHO (Tomato Puree TC";Tamanho;GG;;;459.77;;0.30;0.00;0.00;0.00;0;7890391087826;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;"COORDENADO BLUSA E CALÇA - CSI250867";"Categorias > Conjuntos, Sale > Conjuntos, Simone Gomes > Conjuntos";Cor;"NUDE (Chanterelle TC)";Tamanho;PP;;;588.57;;0.30;0.00;0.00;0.00;0;7890391107654;;SIM;NÃO;;"blusa, calca, coordenado, Simone Gomes, versatil";"Coordenado Blusa e Calça Simone Gomes Elegância Versátil";"Conjunto coordenado blusa e calça Simone Gomes, versátil e elegante. Visual moderno para diversas ocasiões. Garanta já o seu look sofisticado!";"SIMONE GOMES";SIM;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"NUDE (Chanterelle TC)";Tamanho;P;;;588.57;;0.30;0.00;0.00;0.00;1;7890391107661;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"NUDE (Chanterelle TC)";Tamanho;M;;;588.57;;0.30;0.00;0.00;0.00;1;7890391107678;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"NUDE (Chanterelle TC)";Tamanho;G;;;588.57;;0.30;0.00;0.00;0.00;0;7890391107685;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"NUDE (Chanterelle TC)";Tamanho;GG;;;588.57;;0.30;0.00;0.00;0.00;0;7890391107692;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"PRETO (Raven TC)";Tamanho;PP;;;588.57;;0.30;0.00;0.00;0.00;1;7890391107753;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"PRETO (Raven TC)";Tamanho;P;;;588.57;;0.30;0.00;0.00;0.00;0;7890391107760;;;;;;;;;;;;;
coordenado-blusa-e-calca-csi250867;;;Cor;"PRETO (Raven TC)";Tamanho;M;;;588.57;;0.30;0.00;0.00;0.00;2;7890391107777;;;;;;;;;;;;;
