"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo Modelo Fabricante)";Sexo;"Faixa etária";Custo
macacao-tomara-que-caia-rest0529-2;;;Cor;"MARROM (Tannin TC) (17-1320)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021513;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"MARROM (Tannin TC) (17-1320)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021506;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"MARROM (Tannin TC) (17-1320)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;1;7890400021490;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021568;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021551;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021544;;;;;;;;;;;;;
macacao-tomara-que-caia-rest0529-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;0;7890400021537;;;;;;;;;;;;;
camisa-gola-polo-rest0530;"CAMISA GOLA POLO - REST0530";"Categorias > Camisas > Camisa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021599;;SIM;NÃO;;"camisa, feminino, RITMI, sofisticado, versatil";"Camisa Gola Polo Feminina Versátil e Sofisticada REST0530";"Camisa gola polo feminina, sofisticada e versátil. Perfeita para ocasiões profissionais e casuais. Garanta já um visual elegante e confortável!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-gola-polo-rest0530;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021605;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021582;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021575;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021636;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;2;7890400021643;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;2;7890400021629;;;;;;;;;;;;;
camisa-gola-polo-rest0530;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400021612;;;;;;;;;;;;;
calca-reta-rest0552-2;"CALÇA RETA - REST0552.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"BEGE (Beige TC) (14-1118)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024026;;SIM;NÃO;;"calca, feminino, RITMI, sofisticado, versatil";"Calça Reta Feminina Versátil e Sofisticada em Poliéster";"Calça reta feminina versátil, confortável e sofisticada. Ideal para trabalho e encontros. Compre agora e tenha elegância e praticidade no seu dia a dia!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-rest0552-2;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024033;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024019;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"BEGE (Beige TC) (14-1118)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024002;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"VERDE (Eden) (19-6050)";Tamanho;G;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024064;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"VERDE (Eden) (19-6050)";Tamanho;GG;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024071;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"VERDE (Eden) (19-6050)";Tamanho;M;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024057;;;;;;;;;;;;;
calca-reta-rest0552-2;;;Cor;"VERDE (Eden) (19-6050)";Tamanho;P;;;99.90;;0.30;0.00;0.00;0.00;0;7890400024040;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;"BLUSA DE LISTRAS - REST0567.1";"Categorias > Blusas > Blusa Manga Curta, Sale > Blusas e Camisas, 50 off";Cor;"VERDE (Leaf Green TC) (15-0332)";Tamanho;G;;;69.90;;0.30;0.00;0.00;0.00;0;7890400024989;;SIM;NÃO;;"blusa, elegancia, feminino, RITMI, versatil";"Blusa de Listras Feminina Versátil e Sofisticada RITMI";"Blusa de listras feminina com caimento perfeito, conforto e elegância. Ideal para várias ocasiões. Garanta já a sua peça atemporal e estilosa!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERDE (Leaf Green TC) (15-0332)";Tamanho;GG;;;69.90;;0.30;0.00;0.00;0.00;0;7890400024996;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERDE (Leaf Green TC) (15-0332)";Tamanho;M;;;69.90;;0.30;0.00;0.00;0.00;0;7890400024972;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERDE (Leaf Green TC) (15-0332)";Tamanho;P;;;69.90;;0.30;0.00;0.00;0.00;2;7890400024965;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERDE (Leaf Green TC) (15-0332)";Tamanho;PP;;;69.90;;0.30;0.00;0.00;0.00;1;7890400024958;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"AZUL (Cerulean TC) (15-4020)";Tamanho;G;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025030;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"AZUL (Cerulean TC) (15-4020)";Tamanho;GG;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025047;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"AZUL (Cerulean TC) (15-4020)";Tamanho;M;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025023;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"AZUL (Cerulean TC) (15-4020)";Tamanho;P;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025016;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"AZUL (Cerulean TC) (15-4020)";Tamanho;PP;;;69.90;;0.30;0.00;0.00;0.00;1;7890400025009;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERMELHO (Tomato TC (18-1660)";Tamanho;G;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025085;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERMELHO (Tomato TC (18-1660)";Tamanho;GG;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025092;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERMELHO (Tomato TC (18-1660)";Tamanho;M;;;69.90;;0.30;0.00;0.00;0.00;0;7890400025078;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERMELHO (Tomato TC (18-1660)";Tamanho;P;;;69.90;;0.30;0.00;0.00;0.00;1;7890400025061;;;;;;;;;;;;;
blusa-de-listras-rest0567-1;;;Cor;"VERMELHO (Tomato TC (18-1660)";Tamanho;PP;;;69.90;;0.30;0.00;0.00;0.00;1;7890400025054;;;;;;;;;;;;;
calca-reta-rest0569-2;"CALÇA RETA - REST0569.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025207;;SIM;NÃO;;"calca, feminino, linho, RITMI, sofisticado";"Calça Reta Feminina Versátil e Sofisticada em Linho";"Calça reta feminina em linho, sofisticada e confortável. Versátil para trabalho ou lazer. Aposte no estilo atemporal. Garanta já a sua!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-rest0569-2;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025214;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025191;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"AZUL (French Blue TC) (18-4140)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025184;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"VERDE (Duffel Bag TC) (19-0415)";Tamanho;G;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025245;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"VERDE (Duffel Bag TC) (19-0415)";Tamanho;GG;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025252;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"VERDE (Duffel Bag TC) (19-0415)";Tamanho;M;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025238;;;;;;;;;;;;;
calca-reta-rest0569-2;;;Cor;"VERDE (Duffel Bag TC) (19-0415)";Tamanho;P;;;129.90;;0.30;0.00;0.00;0.00;0;7890400025221;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;"VESTIDO C/ TRANSPASSE NAS COSTAS - REST0575";"Categorias > Vestidos > Vestido Longo, Sale > Vestidos, 50 off";Cor;"VERMELHO (Flame Scarlet TC) (18-1662)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024361;;SIM;NÃO;;"feminino, RITMI, sofisticado, versatil, vestido";"Vestido Transpasse Costas Sofisticado e Versátil Feminino";"Vestido com transpasse nas costas, conforto e sofisticação para ocasiões especiais. Garanta já o seu look elegante e versátil!";"RITMI FR - RITMI STUDIO";SIM;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"VERMELHO (Flame Scarlet TC) (18-1662)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024354;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"VERMELHO (Flame Scarlet TC) (18-1662)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024347;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"VERMELHO (Flame Scarlet TC) (18-1662)";Tamanho;PP;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024330;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"AZUL (Mazarine Blue TC) (19-3864)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024408;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"AZUL (Mazarine Blue TC) (19-3864)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024392;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"AZUL (Mazarine Blue TC) (19-3864)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024385;;;;;;;;;;;;;
vestido-c-transpasse-nas-costas-rest0575;;;Cor;"AZUL (Mazarine Blue TC) (19-3864)";Tamanho;PP;;;169.90;;0.30;0.00;0.00;0.00;0;7890400024378;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;"VESTIDO MIDI TRICOLINE - REST0592";"Categorias > Vestidos > Vestido Midi, Sale > Vestidos, 50 off";Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025412;;SIM;NÃO;;"midi, RITMI, sofisticado, versatil, vestido";"Vestido Midi Tricoline Feminino Elegante Versátil REST0592";"Vestido midi tricoline: conforto, caimento sofisticado e versatilidade. Ideal para looks refinados em diversas ocasiões. Garanta o seu agora!";"RITMI FR - RITMI STUDIO";SIM;;;;
vestido-midi-tricoline-rest0592;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025405;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025399;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025382;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"AZUL (Princess Blue TC (19-4150)";Tamanho;G;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025450;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"AZUL (Princess Blue TC (19-4150)";Tamanho;M;;;139.90;;0.30;0.00;0.00;0.00;1;7890400025443;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"AZUL (Princess Blue TC (19-4150)";Tamanho;P;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025436;;;;;;;;;;;;;
vestido-midi-tricoline-rest0592;;;Cor;"AZUL (Princess Blue TC (19-4150)";Tamanho;PP;;;139.90;;0.30;0.00;0.00;0.00;0;7890400025429;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;"CALÇA RETA COM PENCE COSTAS - REST0600.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"LARANJA (Golden Rod TC) (14-0951)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400030942;;SIM;NÃO;;"calca, elegancia, feminino, RITMI, versatil";"Calça reta com pence costas feminina versátil algodão";"Calça reta com pence costas, 100% algodão, elegante e confortável. Ideal para looks profissionais ou casuais. Garanta já seu visual sofisticado!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"LARANJA (Golden Rod TC) (14-0951)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400030959;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"LARANJA (Golden Rod TC) (14-0951)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;0;7890400030935;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"LARANJA (Golden Rod TC) (14-0951)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;0;7890400030928;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"LARANJA (Golden Rod TC) (14-0951)";Tamanho;PP;;;169.90;;0.30;0.00;0.00;0.00;2;7890400030911;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"AZUL (Diva Blue TC) (17-4247)";Tamanho;G;;;169.90;;0.30;0.00;0.00;0.00;0;7890400030997;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"AZUL (Diva Blue TC) (17-4247)";Tamanho;GG;;;169.90;;0.30;0.00;0.00;0.00;0;7890400031000;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"AZUL (Diva Blue TC) (17-4247)";Tamanho;M;;;169.90;;0.30;0.00;0.00;0.00;1;7890400030980;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"AZUL (Diva Blue TC) (17-4247)";Tamanho;P;;;169.90;;0.30;0.00;0.00;0.00;3;7890400030973;;;;;;;;;;;;;
calca-reta-com-pence-costas-rest0600-2;;;Cor;"AZUL (Diva Blue TC) (17-4247)";Tamanho;PP;;;169.90;;0.30;0.00;0.00;0.00;2;7890400030966;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;"BLUSA ALONGADA MC - REST0601.1";"Categorias > Blusas > Blusa Manga Curta, Sale > Blusas e Camisas, 50 off";Cor;"VERDE  (Green Olive TC) (17-0535)";Tamanho;G;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030577;;SIM;NÃO;;"blusa, feminino, RITMI, sofisticado, versatil";"Blusa Alongada Feminina Versátil e Sofisticada RITMI STUDIO";"Blusa alongada feminina, versátil e sofisticada. Ideal para compromissos e encontros. Garanta estilo e conforto no seu guarda-roupa. Compre agora!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"VERDE  (Green Olive TC) (17-0535)";Tamanho;GG;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030584;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"VERDE  (Green Olive TC) (17-0535)";Tamanho;M;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030560;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"VERDE  (Green Olive TC) (17-0535)";Tamanho;P;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030553;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"VERDE  (Green Olive TC) (17-0535)";Tamanho;PP;;;59.90;;0.30;0.00;0.00;0.00;1;7890400030546;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030621;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030638;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030614;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030607;;;;;;;;;;;;;
blusa-alongada-mc-rest0601-1;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;PP;;;59.90;;0.30;0.00;0.00;0.00;0;7890400030591;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;"CALÇA COM AMARRAÇÃO FRONTAL - REST0605.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"CINZA (Taupe Gray TC (17-0808)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;1;7890400022916;;SIM;NÃO;;"acinturada, calca, RITMI, sofisticado, versatil";"Calça com Amarração Frontal Versátil e Sofisticada";"Calça com amarração frontal, elegante e confortável. Ideal para looks refinados e versáteis. Adquira já e valorize seu estilo com praticidade!";"RITMI FR - RITMI STUDIO";SIM;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"CINZA (Taupe Gray TC (17-0808)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022923;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"CINZA (Taupe Gray TC (17-0808)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022909;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"CINZA (Taupe Gray TC (17-0808)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022893;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022954;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022961;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022947;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022930;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"TAUPE GRAY (T17-0808)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022992;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"TAUPE GRAY (T17-0808)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400023005;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"TAUPE GRAY (T17-0808)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022985;;;;;;;;;;;;;
calca-com-amarracao-frontal-rest0605-2;;;Cor;"TAUPE GRAY (T17-0808)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;0;7890400022978;;;;;;;;;;;;;
camisa-manga-bufante-rest0609-1;"CAMISA MANGA BUFANTE - REST0609.1";"Categorias > Camisas > Camisa Manga Curta, Sale > Blusas e Camisas, 50 off";Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400029199;;SIM;NÃO;;"camisa, linho, RITMI, sofisticado, versatil";"Camisa Manga Bufante Feminina Versátil e Sofisticada";"Camisa manga bufante com caimento confortável e elegante. Ideal para diversas ocasiões, garante sofisticação ao look. Garanta já a sua!";"RITMI FR - RITMI STUDIO";SIM;;;;
camisa-manga-bufante-rest0609-1;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400029205;;;;;;;;;;;;;
camisa-manga-bufante-rest0609-1;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400029182;;;;;;;;;;;;;
camisa-manga-bufante-rest0609-1;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400029175;;;;;;;;;;;;;
camisa-manga-bufante-rest0609-1;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;PP;;;109.90;;0.30;0.00;0.00;0.00;0;7890400029168;;;;;;;;;;;;;
calca-reta-com-fenda-rest0609-2;"CALÇA RETA COM FENDA - REST0609.2";"Categorias > Calças > Calça Reta, Sale > Calças, 50 off";Cor;"BRANCO (off white) (11-0602)";Tamanho;G;;;119.90;;0.30;0.00;0.00;0.00;0;7890400029243;;SIM;NÃO;;"calca, elegancia, feminino, RITMI, versatil";"Calça reta com fenda elegante e versátil feminina";"Calça reta com fenda valoriza a silhueta, conforto e elegância. Ideal para looks versáteis. Garanta já a sua peça sofisticada e atemporal!";"RITMI STUDIO";SIM;;;;
calca-reta-com-fenda-rest0609-2;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;GG;;;119.90;;0.30;0.00;0.00;0.00;0;7890400029250;;;;;;;;;;;;;
calca-reta-com-fenda-rest0609-2;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;M;;;119.90;;0.30;0.00;0.00;0.00;6;7890400029236;;;;;;;;;;;;;
calca-reta-com-fenda-rest0609-2;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;P;;;119.90;;0.30;0.00;0.00;0.00;11;7890400029229;;;;;;;;;;;;;
calca-reta-com-fenda-rest0609-2;;;Cor;"BRANCO (off white) (11-0602)";Tamanho;PP;;;119.90;;0.30;0.00;0.00;0.00;0;7890400029212;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;"BLUSA MANGA LONGA COM MEIA VISTA - REST0616";"Categorias > Blusas > Blusa Manga Longa, Sale > Blusas e Camisas, 50 off";Cor;"MARROM (Doe TC) (16-1333)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023036;;SIM;NÃO;;"blusa, longa, RITMI, sofisticado, versatil";"Blusa Manga Longa Feminina Sofisticada e Versátil RITMI";"Blusa manga longa RITMI: conforto e sofisticação para qualquer ocasião. Combine elegância e versatilidade. Garanta a sua e renove o visual!";"RITMI FR - RITMI STUDIO";SIM;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"MARROM (Doe TC) (16-1333)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023043;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"MARROM (Doe TC) (16-1333)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023029;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"MARROM (Doe TC) (16-1333)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023012;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;G;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023074;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;GG;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023081;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;M;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023067;;;;;;;;;;;;;
blusa-manga-longa-com-meia-vista-rest0616;;;Cor;"PRETO (Raven TC) (19-0000)";Tamanho;P;;;109.90;;0.30;0.00;0.00;0.00;0;7890400023050;;;;;;;;;;;;;
regata-c-aplicacoes-rest0619;"REGATA C/ APLICAÇÕES - REST0619";"Categorias > Blusas > Regata, Sale > Regatas, 50 off";Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;G;;;79.90;;0.30;0.00;0.00;0.00;0;7890400024262;;SIM;NÃO;;"feminino, regata, RITMI, sofisticado, versatil";"Regata com Aplicações Feminina Versátil e Sofisticada";"Regata com aplicações, conforto e caimento impecável. Ideal para looks sofisticados e versáteis. Adquira já e destaque-se com elegância!";"RITMI FR - RITMI STUDIO";SIM;;;;
regata-c-aplicacoes-rest0619;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;GG;;;79.90;;0.30;0.00;0.00;0.00;0;7890400024279;;;;;;;;;;;;;
regata-c-aplicacoes-rest0619;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;M;;;79.90;;0.30;0.00;0.00;0.00;0;7890400024255;;;;;;;;;;;;;
regata-c-aplicacoes-rest0619;;;Cor;"BRANCO (Bright White TC) (11-0601)";Tamanho;P;;;79.90;;0.30;0.00;0.00;0.00;0;7890400024248;;;;;;;;;;;;;
